               name | period_in_days | planet_radius_in_earth_radii | planet_equilibrium_temperature |            rp_over_rs |          transit_depth | semimajor_axis_in_au
       Kepler-701 b |    10.35533177 |                         2.84 |              791.0837667826307 |  0.030996194309260282 |  0.0009607640616574195 |  0.08909868297708409
       Kepler-702 b |    10.52629406 |                         9.17 |               804.394141899195 |   0.09775527576374472 |   0.009556093939645776 |  0.09075395296295534
       Kepler-703 b |     4.58352176 |                          8.2 |             1407.0004538916355 |  0.059194240435340134 |   0.003503958100716857 |   0.0570638736574728
       Kepler-704 b |     3.76182115 |                         2.61 |              1225.746942980081 |  0.024925196744286327 |  0.0006212654327413818 |  0.04685871656778555
       Kepler-705 b |     56.0560538 |                         2.11 |             266.11789424867277 |   0.03792989146211883 |   0.001438676666328115 |  0.23197509047336407
       Kepler-706 b |    41.40831347 |                        13.17 |             504.12043506736313 |   0.14373939403273167 |   0.020661013396896896 |   0.2236140879611652
       Kepler-707 b |     2.23749275 |                         1.33 |             1215.8753059212393 |  0.016043804800919936 |  0.0002574036724900216 | 0.031079364903398667
       Kepler-708 b |     3.16789194 |                         2.93 |             1315.5717509415194 |  0.027981159563509172 |  0.0007829452905185608 |  0.04178674402736012
       Kepler-709 b |    16.08524954 |                         2.92 |              630.6389849303702 |   0.03476653804726249 |  0.0012087121677917504 |  0.11576650254036643
       Kepler-710 b |     4.34728553 |                         1.88 |             1142.1760277723135 |  0.018940253077381144 |  0.0003587331866352459 |   0.0510648950479153
       Kepler-711 b |    23.58914398 |                         3.41 |              577.9150791700372 |   0.03907812455081213 |  0.0015270998184087857 |  0.15188058625874526
       Kepler-712 b |    21.02247699 |                         3.41 |              584.5802025859342 |    0.0400801277444227 |   0.001606416640009242 |  0.14065334596087942
       Kepler-712 c |      226.89047 |                         4.85 |              264.5249537464116 |    0.0570054602816569 |  0.0032496225019235624 |    0.686918132519376
       Kepler-713 b |       7.411141 |                         2.48 |             1021.0672877376728 |  0.022966023611129257 |  0.0005274382405069465 |  0.07389240318698298
       Kepler-714 b |     8.09888799 |                         9.67 |             1073.4572620439899 |   0.07915489409433457 |   0.006265497259085322 |  0.08122570255223643
       Kepler-715 b |    10.00652995 |                         3.75 |              951.4693448467441 |   0.03305729011178558 |  0.0010927844295347566 |  0.09207346661045618
       Kepler-716 b |    10.37168453 |                          2.9 |              734.2359393596421 |  0.034085739137485575 |   0.001161837612548716 |  0.08747016489295403
       Kepler-716 c |        3.96999 |                        1.393 |             1011.2431678311872 |  0.016372908489143932 | 0.00026807213239388145 |  0.04611264367444239
       Kepler-717 b |     4.40840023 |                         2.42 |             1085.9539702141587 |   0.02610151772653865 |  0.0006812892276288114 |  0.05042152193010928
       Kepler-718 b |      2.0523499 |                        16.56 |              1862.520740277271 |   0.11678479450691609 |   0.013638688228022618 |  0.03339868139137534
       Kepler-719 b |     5.00731778 |                         8.52 |             1154.1810205059694 |   0.07970449965238359 |   0.006352807264836816 |  0.05708862060288619
       Kepler-720 b |     4.70832654 |                         8.41 |             1117.7181315234122 |   0.08380645861846996 |   0.007023522506169317 |  0.05404472366177718
       Kepler-721 b |     5.39202539 |                         2.64 |              910.6744871121856 |   0.03102977631826273 |  0.0009628470183614186 | 0.056325745930507334
       Kepler-722 b |     4.09357325 |                         2.63 |               1288.17121714372 |   0.02296337775587452 |  0.0005273167179589927 |  0.05057646843985499
       Kepler-722 c |     105.144749 |                         2.82 |             436.59482486748027 |   0.02462232900059549 |  0.0006062590854135657 |   0.4402896900473932
       Kepler-723 b |     4.08227507 |                        12.19 |             1142.7741707137004 |    0.1255691688752578 |    0.01576761617202301 | 0.048618158039471865
       Kepler-724 b |     3.31494634 |                         3.29 |             1186.2477807136452 |   0.03507250351829009 |  0.0012300805030404708 |  0.04200808528810211
       Kepler-725 b |    39.64317811 |                        10.63 |              507.5867540045518 |   0.11601744560121016 |    0.01346004768382976 |  0.21804238068889617
       Kepler-726 b |    21.80451088 |                         3.26 |              633.5324360805447 |  0.035161548672940496 |  0.0012363345050795636 |    0.146372505023629
       Kepler-727 b |     5.15448442 |                         2.53 |             1026.5985506853267 |   0.02697064860221092 |  0.0007274158860239419 |  0.05617217046115106
       Kepler-728 b |     5.74347727 |                         3.34 |             1059.6077087295128 |  0.032925534890981614 |  0.0010840908478572477 |  0.06170099793531764
       Kepler-729 b |     3.16635371 |                         3.58 |               1274.43816713948 |   0.03606707766863006 |   0.001300834091554993 |  0.04133804672201266
       Kepler-730 b |     6.49168281 |                        12.33 |             1221.5167722119434 |   0.08017025864046314 |   0.006427270370478754 |               0.0694
       Kepler-730 c |     2.85188338 |                        1.569 |             1609.5782527212514 |  0.010201714177363071 | 0.00010407497215661069 |              0.03997
       Kepler-731 b |     3.85560355 |                        13.88 |              1317.236226692879 |   0.12004744508720684 |   0.014411389071965942 | 0.048596878156202235
       Kepler-732 b |     9.46781405 |                         2.18 |             451.91353793927186 |  0.043447819212429135 |  0.0018877129943159262 |  0.06905040367541142
       Kepler-732 c |     0.89304124 |                         1.27 |               992.768723678037 |  0.025311344220084863 |  0.0006406641462276234 | 0.014308059974298598
       Kepler-733 b |    20.83424726 |                         2.82 |              640.5523716871451 |   0.03006214587282008 |  0.0009037326144787133 |  0.14306511925691298
       Kepler-734 b |     6.10485286 |                         3.56 |              911.4923239581049 |   0.04184318321705126 |  0.0017508519817357202 | 0.061923784596686744
       Kepler-735 b |    11.51516988 |                         2.95 |              716.3913841765825 |   0.03380658868765272 |  0.0011428854386961286 |  0.09453390328506843
       Kepler-736 b |     3.60147201 |                         2.93 |              1082.728818793335 |  0.033162855778973835 |  0.0010997750034170183 | 0.043727424140548435
       Kepler-737 b |    28.59915399 |                         1.96 |               333.125163371128 |   0.03743554453547984 |  0.0014014199946678946 |  0.14622666154150923
       Kepler-738 b |    24.58721573 |                          2.5 |              586.3670223361181 |  0.027950879444111384 |  0.0007812516616992483 |  0.15736450028429594
       Kepler-739 b |    12.53248465 |                         3.32 |              798.1050319377796 |   0.03381932186606615 |    0.00114374653148058 |  0.10306712278087501
        Kepler-74 b |       7.340711 |                        10.76 |             1095.6404121283695 |    0.0880772141111727 |  0.0077575956455853586 |               0.0781
       Kepler-740 b |     3.58410122 |                         4.57 |             1160.5520299874581 |  0.048157758909822074 |   0.002319169743216547 | 0.044415547880402056
       Kepler-741 b |     7.03902374 |                         2.97 |             1197.5291559929055 |  0.021958571547802862 |  0.0004821788644199774 |  0.07552579957144988
       Kepler-742 b |     8.36086824 |                         3.24 |              695.3674518933865 |   0.04183656141245923 |  0.0017502978708184725 |  0.07357097287995953
       Kepler-743 b |     3.17926292 |                         1.21 |             1197.9386645177865 |  0.013050758863269325 | 0.00017032230690720284 | 0.041450327202218626
       Kepler-744 b |    12.06222443 |                         1.62 |              819.2182134401364 |  0.015969870216583897 | 0.00025503675473453343 |  0.10083127752625276
       Kepler-745 b |     9.93143556 |                         2.16 |              950.2870951089767 |  0.019040999104388494 | 0.00036255964689332345 |  0.09161224260326913
       Kepler-746 b |     3.48159251 |                         1.11 |             1207.1105249215116 |  0.010942318481733411 | 0.00011973433375568459 |  0.04356457407989815
       Kepler-747 b |    35.61760587 |                         5.27 |             487.36268854252427 |   0.06194201560501688 |  0.0038368132972121547 |  0.19829669782274503
       Kepler-748 b |     7.40742793 |                         2.52 |             1088.1536341754238 |  0.021002799012113365 | 0.00044111756634323016 |  0.07606308418656949
